DEPTH,AC,CNL,DEN,GR,SP,RT
1903.5,0.560707424,0.230539037,0.798836364,0.095388817,0.829772976,0.044297665
1903.625,0.454412452,0.203841089,0.811432812,0.089247071,0.826564147,0.05291442
1903.75,0.382555652,0.171668273,0.827783645,0.085189922,0.823500738,0.061224142
1903.875,0.350320495,0.181596982,0.844566479,0.083217371,0.820582748,0.062617783
1904,0.30746875,0.180244621,0.861233559,0.080686253,0.817625794,0.065864583
1904.125,0.324838374,0.170983178,0.842855037,0.077228707,0.814369688,0.065099241
1904.25,0.326071731,0.163840967,0.833866955,0.074019396,0.811193739,0.065408948
1904.375,0.325061667,0.158817989,0.834269314,0.071058321,0.808097948,0.066793706
1904.5,0.324652725,0.153227164,0.832155513,0.068030732,0.804980678,0.067890406
1904.625,0.311321397,0.112496798,0.836558056,0.063584742,0.802432465,0.074151033
1904.75,0.301452612,0.081182044,0.839214551,0.05951881,0.799731773,0.07902799
1904.875,0.256835262,0.059282901,0.85056969,0.055832939,0.796878604,0.083591449
1905,0.221528762,0.034860853,0.859594034,0.052045231,0.79406629,0.088238909
1905.125,0.175575909,0.071178623,0.86815817,0.048495717,0.79305243,0.089752998
1905.25,0.132475737,0.091221207,0.876845619,0.044882379,0.791556676,0.092106672
1905.375,0.153659559,0.117242794,0.860054348,0.050687768,0.790574929,0.086907457
1905.5,0.157618536,0.141662313,0.85009008,0.053969417,0.789455454,0.083732033
1905.625,0.229024373,0.156916997,0.834723724,0.057584298,0.790770902,0.077699096
1905.75,0.282357878,0.174627392,0.820804854,0.06110989,0.791433915,0.072431826
1905.875,0.317619051,0.194793496,0.808333468,0.064546192,0.793299351,0.067930226
1906,0.357722692,0.214301595,0.79547423,0.068006419,0.794842599,0.063223464
1906.125,0.328140172,0.198335637,0.824502691,0.07292289,0.79964359,0.061826516
1906.25,0.317230003,0.191874924,0.842307378,0.077449162,0.803571671,0.059542706
1906.375,0.307055172,0.194919456,0.861183545,0.081585234,0.807192446,0.056372034
1906.5,0.296683307,0.195417066,0.87977261,0.08582586,0.810895564,0.053438997
1906.625,0.297166459,0.201832967,0.869315328,0.091625341,0.814275935,0.053407152
1906.75,0.294741017,0.206663068,0.866640991,0.097007129,0.817742785,0.052597936
1906.875,0.289406983,0.209907366,0.866940235,0.098370303,0.821262822,0.051011347
1907,0.284852304,0.213576579,0.866442711,0.100810261,0.824768607,0.049633054
1907.125,0.288421254,0.214898097,0.871025403,0.098132344,0.826458079,0.049121339
1907.25,0.289813483,0.216848679,0.874246855,0.096825758,0.82863423,0.048377425
1907.375,0.289028993,0.219428323,0.876107068,0.096890502,0.831205729,0.047401312
1907.5,0.288827754,0.22183941,0.878332023,0.096587799,0.833671295,0.046487417
1907.625,0.284243451,0.224065518,0.880317538,0.098496353,0.83540703,0.045341323
1907.75,0.280833586,0.22634119,0.882367211,0.099812402,0.837338323,0.044257446
1907.875,0.281846148,0.228666428,0.884481041,0.100535947,0.839465173,0.043235787
1908,0.281673724,0.230978385,0.886577681,0.101418252,0.841539624,0.042197457
1908.125,0.311758006,0.238612337,0.889497211,0.099159075,0.841862008,0.039255545
1908.25,0.333735028,0.244820264,0.892196249,0.097741655,0.842653857,0.036823697
1908.375,0.340431694,0.236577491,0.894674793,0.097165993,0.843550952,0.034901912
1908.5,0.351222719,0.232206772,0.897212419,0.096364783,0.844419846,0.032843456
1908.625,0.30552549,0.217025129,0.883577901,0.092373922,0.84379414,0.034431952
1908.75,0.274964243,0.204740264,0.874276696,0.089237726,0.843568911,0.03504325
1908.875,0.259538978,0.195352178,0.869308803,0.086956194,0.843381807,0.03467735
1909,0.240058039,0.185187902,0.863179803,0.084445655,0.843184487,0.03457329
1909.125,0.258831086,0.167720444,0.857742434,0.086575751,0.84221998,0.037355847
1909.25,0.267354008,0.152209868,0.852119743,0.087462393,0.84146104,0.039364937
1909.375,0.265626805,0.138656173,0.84631173,0.08710558,0.840907668,0.04060056
1909.5,0.266646116,0.124578134,0.840553374,0.08708195,0.840299213,0.042043433
1909.625,0.257752943,0.15100002,0.846685804,0.085814866,0.840552193,0.042404121
1909.75,0.251515812,0.166569984,0.849632107,0.084880964,0.840574352,0.043054779
1909.875,0.247934723,0.184764733,0.849392284,0.084280245,0.840550666,0.041578491
1910,0.243641949,0.202256172,0.85000618,0.08359025,0.840539264,0.040672117
1910.125,0.25153726,0.189350814,0.84384752,0.088355103,0.841456386,0.037835548
1910.25,0.256166782,0.184590253,0.839503561,0.091658333,0.842124711,0.035516173
1910.375,0.257530518,0.18797449,0.836974304,0.093499942,0.842544238,0.033713993
1910.5,0.259769319,0.189176335,0.833958798,0.095733191,0.843030431,0.03177323
1910.625,0.258742333,0.189467132,0.832044591,0.091492211,0.842958276,0.030913416
1910.75,0.258590412,0.190002044,0.829835291,0.088985995,0.843035729,0.029763962
1910.875,0.259313555,0.19078107,0.8273309,0.088214544,0.843262792,0.028324869
1911,0.259802226,0.191494686,0.824905579,0.086978264,0.843449767,0.026963384
1911.125,0.256946354,0.197997671,0.826719596,0.089534232,0.843054006,0.027030549
1911.25,0.254986649,0.202949399,0.827397685,0.09107407,0.842814389,0.026714909
1911.375,0.253923112,0.20634987,0.826939848,0.091597779,0.842730916,0.026016463
1911.5,0.252619448,0.210166,0.826786381,0.092393758,0.842605604,0.02542059
1911.625,0.252211951,0.202363714,0.825496987,0.092173608,0.843386364,0.024496317
1911.75,0.251564327,0.197674573,0.824511963,0.092225729,0.843924343,0.023660039
1911.875,0.250676575,0.196098577,0.823831311,0.092550121,0.844219541,0.022911755
1912,0.249853165,0.193688416,0.823069102,0.092801559,0.844579792,0.022139893
1912.125,0.245527809,0.199038248,0.828780348,0.090687763,0.846067604,0.024781017
1912.25,0.242140797,0.202308795,0.832757036,0.089207729,0.847253287,0.026507634
1912.375,0.239692128,0.203500059,0.834999168,0.088361458,0.84813684,0.027319745
1912.5,0.236992031,0.205248466,0.837706073,0.08734537,0.849101349,0.028376896
1912.625,0.235230278,0.205466282,0.855431203,0.089216669,0.849763729,0.028519541
1912.75,0.233217096,0.206094218,0.869132212,0.090314295,0.850507064,0.028907228
1912.875,0.230952486,0.207132275,0.8788091,0.090638248,0.851331355,0.029539955
1913,0.228755246,0.20806044,0.889564247,0.091169506,0.852133953,0.030107024
1913.125,0.20523962,0.177989514,0.885770088,0.087015316,0.852594963,0.031468888
1913.25,0.187436239,0.156224768,0.885874404,0.084116588,0.853147502,0.032617787
1913.375,0.175345102,0.151545291,0.889877195,0.082473322,0.853791569,0.033553722
1913.5,0.161723374,0.14228783,0.892835392,0.080493656,0.854411111,0.03454672
1913.625,0.193600483,0.181099185,0.899692065,0.085363214,0.854783223,0.035326754
1913.75,0.213286216,0.207030539,0.905504144,0.088397528,0.855221634,0.036163851
1913.875,0.224152048,0.220081893,0.91027163,0.089596598,0.855726344,0.037058012
1914,0.237381165,0.236584432,0.915319014,0.09128742,0.856213289,0.037936883
1914.125,0.251135489,0.214517564,0.900940936,0.092447681,0.854718198,0.038637592
1914.25,0.264749085,0.202785337,0.891767896,0.093750106,0.853754192,0.039386039
1914.375,0.278221951,0.201387752,0.887799891,0.096010597,0.852642649,0.040182225
1914.5,0.291732526,0.197221008,0.882437202,0.098014376,0.851570638,0.040965619
1914.625,0.305202633,0.205234307,0.882279549,0.102696783,0.848601464,0.041898333
1914.75,0.318683583,0.209983973,0.880727211,0.106661454,0.846140633,0.042791036
1914.875,0.332175377,0.20806059,0.877780188,0.103130357,0.843132239,0.046232185
1915,0.345664265,0.207925246,0.875206869,0.101607745,0.840270565,0.048990479
1915.125,0.328616638,0.207419759,0.858248447,0.096119581,0.835042174,0.052071572
1915.25,0.319751245,0.207013452,0.845144502,0.091693983,0.830447943,0.055066171
1915.375,0.319068088,0.206706324,0.835895034,0.088735826,0.826423922,0.056998709
1915.5,0.316192507,0.206372621,0.825612762,0.085384469,0.822247113,0.059215825
1915.625,0.327772885,0.211094149,0.793720629,0.084263692,0.81809777,0.059162154
1915.75,0.335479801,0.214461132,0.767618841,0.082545232,0.813941068,0.059716939
1915.875,0.339752161,0.21647357,0.75160289,0.080229091,0.809777006,0.060880179
1916,0.344944807,0.218848957,0.732884447,0.078073099,0.805614917,0.061880384
1916.125,0.351272548,0.214424947,0.756963879,0.079454706,0.802557773,0.061373379
1916.25,0.357296141,0.21182283,0.769575655,0.079888417,0.79920456,0.06127023
1916.375,0.363015586,0.211042605,0.770719775,0.07937423,0.795820852,0.061570936
1916.5,0.368816528,0.209774207,0.774936644,0.079114032,0.792445314,0.06176343
1916.625,0.359490309,0.210327701,0.792358227,0.078767259,0.79056593,0.0614273
1916.75,0.354217401,0.21039302,0.806241617,0.078443683,0.788285652,0.061232814
1916.875,0.352997803,0.209970165,0.816586815,0.078143305,0.785979515,0.061179973
1917,0.350692124,0.209678115,0.827880069,0.077836711,0.783680308,0.061089178
1917.125,0.361530131,0.207441301,0.817274887,0.075473729,0.783398897,0.061836626
1917.25,0.368846298,0.205725585,0.812537373,0.073661754,0.782576819,0.062359468
1917.375,0.376432837,0.204530967,0.789389246,0.072400787,0.781539805,0.062657703
1917.5,0.38394693,0.203196721,0.771174227,0.070992178,0.780560383,0.063016122
1917.625,0.390096339,0.205635817,0.764445074,0.070134577,0.780909853,0.0638524
1917.75,0.396611414,0.20706385,0.754638293,0.069129333,0.780903248,0.064560636
1917.875,0.392360227,0.191509567,0.776897207,0.067976448,0.780915003,0.065427137
1918,0.390993851,0.180505682,0.790564143,0.066863123,0.780921838,0.066251231
1918.125,0.333192999,0.127125835,0.808808909,0.057016885,0.783273138,0.074870931
1918.25,0.290513719,0.085100593,0.825827048,0.049510625,0.78499624,0.081401805
1918.375,0.262956012,0.069739184,0.839625934,0.044344341,0.786402282,0.085843853
1918.5,0.231346491,0.047233223,0.854287417,0.038551062,0.787893279,0.0908456
1918.625,0.245941027,0.10052727,0.844222325,0.043218582,0.790532011,0.085998016
1918.75,0.248155224,0.133510767,0.840782699,0.045083139,0.792863208,0.083789552
1918.875,0.262914043,0.146183712,0.843968538,0.057337413,0.79494449,0.078737833
1919,0.27431154,0.164298853,0.845379089,0.06680777,0.797092736,0.074447962
1919.125,0.285412656,0.165571597,0.839074727,0.069280654,0.800703558,0.073635082
1919.25,0.296593187,0.171357248,0.834837571,0.073628506,0.803922484,0.071890544
1919.375,0.307853133,0.181655806,0.832667618,0.079851325,0.806749515,0.070499279
1919.5,0.3190918,0.190745134,0.82994376,0.085571748,0.809681553,0.069013355
1919.625,0.323258983,0.189566115,0.82561159,0.076702853,0.81245483,0.068730591
1919.75,0.329320966,0.191138491,0.821710366,0.071743154,0.815270647,0.068125442
1919.875,0.337277746,0.195462262,0.825030681,0.070692651,0.818129004,0.067197907
1920,0.344726816,0.1990488,0.826415991,0.068594682,0.820975962,0.066356755
1920.125,0.321479215,0.191486305,0.850107859,0.081959395,0.822854839,0.063320964
1920.25,0.306456762,0.186911185,0.867822703,0.091180895,0.824993112,0.060873225
1920.375,0.299659458,0.182153349,0.879560522,0.096259182,0.826998993,0.059013537
1920.5,0.290658232,0.177444472,0.89289988,0.10244764,0.829040348,0.056996282
1920.625,0.282278756,0.172516667,0.867642223,0.085465585,0.829469205,0.061632834
1920.75,0.273732683,0.167647524,0.852726606,0.074692051,0.830330129,0.064486505
1920.875,0.265020013,0.162837043,0.848153027,0.070127037,0.831187732,0.065557292
1921,0.256351982,0.158010843,0.840808308,0.063898455,0.832046225,0.067105802
1921.125,0.256871478,0.175310359,0.853751171,0.074620889,0.831047742,0.065741745
1921.25,0.254929184,0.186681308,0.861257994,0.080801312,0.830546834,0.065158108
1921.375,0.250525099,0.192123689,0.865238099,0.085517137,0.830498476,0.065354891
1921.5,0.246780649,0.199154625,0.870163185,0.0906254,0.830328857,0.065342561
1921.625,0.254632902,0.200256992,0.872115994,0.092075443,0.828972402,0.066376701
1921.75,0.259377827,0.202947915,0.874865222,0.094505703,0.827933958,0.06713044
1921.875,0.261015425,0.207227393,0.870260835,0.091172482,0.826887558,0.069913253
1922,0.263485629,0.211081219,0.867626843,0.089383581,0.82584329,0.072152377
1922.125,0.284312641,0.210775516,0.869022353,0.083682862,0.822497162,0.07498143
1922.25,0.300220962,0.211584355,0.869338162,0.079030312,0.819767816,0.077652412
1922.375,0.31121059,0.213507737,0.868574268,0.081389399,0.817486832,0.080165323
1922.5,0.323518178,0.215132478,0.86809968,0.081869724,0.815085709,0.082720589
1922.625,0.338624501,0.217871761,0.830747964,0.086980032,0.812507258,0.084522139
1922.75,0.352980905,0.220312404,0.803277445,0.09084974,0.809976322,0.086525647
1922.875,0.366587391,0.222454406,0.785688122,0.093478847,0.807492902,0.088731112
1923,0.380394816,0.224676428,0.765451141,0.096440373,0.804996749,0.090882463
1923.125,0.368768889,0.221705382,0.79084364,0.089634666,0.803575222,0.088944586
1923.25,0.363957808,0.220125814,0.804009757,0.085446081,0.801865749,0.088102413
1923.375,0.360370815,0.219937725,0.804949491,0.083874618,0.800265389,0.088355947
1923.5,0.356455828,0.21937679,0.809165275,0.0816019,0.798635793,0.088315887
1923.625,0.362858724,0.219531906,0.801154676,0.081946303,0.798340328,0.088289948
1923.75,0.366496952,0.219495157,0.796420126,0.081589451,0.797687384,0.088260226
1923.875,0.367370511,0.219266543,0.794961626,0.080531343,0.796676961,0.088226719
1924,0.368984861,0.219089338,0.792625311,0.079661136,0.795762323,0.088194227
1924.125,0.342345948,0.196040792,0.811491929,0.080981147,0.795644241,0.085812667
1924.25,0.323277474,0.179120604,0.824677239,0.081714291,0.795312722,0.084060537
1924.375,0.306327808,0.15752193,0.832181239,0.081860568,0.794767767,0.086418092
1924.5,0.288810409,0.137176853,0.841207542,0.082164096,0.794280002,0.087674461
1924.625,0.25377239,0.113680427,0.852739267,0.073168543,0.793620194,0.09367569
1924.75,0.223429007,0.091028403,0.863599667,0.066664672,0.793006484,0.098405538
1924.875,0.198096848,0.118254158,0.858983585,0.062652481,0.792438874,0.09879702
1925,0.171421935,0.132115203,0.858514413,0.057972646,0.791858911,0.100350963
1925.125,0.234636007,0.144051899,0.831344523,0.065135785,0.793057633,0.09258134
1925.25,0.273764398,0.156504223,0.811329069,0.069125608,0.793779759,0.08730996
1925.375,0.292098455,0.169472175,0.801239352,0.069942117,0.794687566,0.084536821
1925.5,0.316004338,0.182301964,0.788490041,0.071608912,0.79554562,0.081094281
1925.625,0.318556282,0.18421019,0.783841501,0.070102393,0.797647975,0.080844646
1925.75,0.326829997,0.18904484,0.777022366,0.06944616,0.79941692,0.079739474
1925.875,0.340825483,0.196805914,0.768032636,0.069640215,0.800852456,0.077778766
1926,0.353287824,0.203782855,0.759624515,0.069606436,0.802377329,0.076047299
1926.125,0.355160745,0.196783125,0.779859078,0.067291227,0.805143809,0.074014799
1926.25,0.359871093,0.193528433,0.792418857,0.065587324,0.807577602,0.072062961
1926.375,0.367418868,0.194018779,0.802420642,0.06449473,0.809678707,0.070191784
1926.5,0.374206356,0.193505644,0.81310784,0.063238336,0.811868956,0.068298994
1926.625,0.339045219,0.195368325,0.822285761,0.068420453,0.814907473,0.066486865
1926.75,0.315124183,0.196594407,0.831868091,0.071877377,0.817718697,0.064653123
1926.875,0.302443246,0.197183892,0.839977731,0.073609106,0.820760426,0.062797767
1927,0.286750534,0.197943953,0.848481977,0.0758031,0.823740392,0.060948204
1927.125,0.329398099,0.199752811,0.814103874,0.08149084,0.82801713,0.052249947
1927.25,0.356413434,0.201280645,0.791216062,0.086242434,0.831946398,0.045386792
1927.375,0.387418614,0.202527454,0.77671822,0.09077677,0.835528198,0.03960239
1927.5,0.417354718,0.203849564,0.759972292,0.095369319,0.839203101,0.034969705
1927.625,0.369035698,0.174515954,0.749339374,0.098292434,0.842148639,0.045290595
1927.75,0.340589719,0.15339652,0.687463342,0.101662872,0.845289609,0.051980527
1927.875,0.309248735,0.178822277,0.448192014,0.105480634,0.847572115,0.058576998
1928,0.278683464,0.202654763,0.207403225,0.109178536,0.850084647,0.057427947
1928.125,0.37302855,0.365365198,0.029417817,0.102329432,0.849678537,0.039274417
1928.25,0.455073788,0.490863399,0,0.098306389,0.850054475,0.023107488
1928.375,0.534370705,0.468818758,0.207960187,0.097109409,0.849872572,0.009763824
1928.5,0.60423126,0.397992049,0.451751319,0.095155187,0.849840143,0.007056945
1928.625,0.528599239,0.290637489,0.671552662,0.096027027,0.848136917,0.016680717
1928.75,0.451654179,0.193070538,0.831531392,0.096141626,0.84688138,0.023000502
1928.875,0.344081662,0.188989996,0.863074106,0.095498985,0.845762551,0.02335878
1929,0.244715747,0.159859847,0.916907795,0.095059245,0.844607091,0.025314439
1929.125,0.228521155,0.176268624,0.888321198,0.097010929,0.841933961,0.024425125
1929.25,0.190040874,0.180475283,0.881819051,0.098321833,0.83966749,0.024298119
1929.375,0.201045148,0.172479823,0.900229162,0.098991957,0.837807677,0.024933422
1929.5,0.198790075,0.167753911,0.911964054,0.099833778,0.8358389,0.025364464
1929.625,0.238361473,0.180971225,0.910926985,0.098408569,0.832685071,0.023798535
1929.75,0.266725501,0.189380666,0.913312153,0.097590808,0.829848775,0.022767694
1929.875,0.28388216,0.192982234,0.896514148,0.097380497,0.826399067,0.022271938
1930,0.304041825,0.197872067,0.88485626,0.09700742,0.823113723,0.021632807
1930.125,0.317318676,0.194750147,0.847442538,0.088729179,0.81649299,0.023917226
1930.25,0.332439771,0.193774969,0.816930072,0.082569121,0.810765971,0.025418281
1930.375,0.349405111,0.194946535,0.793318859,0.078527244,0.804663189,0.026135974
1930.5,0.365876287,0.195542882,0.767858462,0.073917803,0.798661092,0.027063569
1930.625,0.384191708,0.18181504,0.752536592,0.069682035,0.791924809,0.031068633
